constitucion;capitulo;titulo_capitulo;nro_articulo;texto;texto_clean;Topic 0;Topic 1;Topic 2;Topic 3;Topic 4;Topic 5;Topic 6;max_topic
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;la camara de las regiones conocera de las propuestas de estatutos regionales aprobados por una asamblea regional de creacion de empresas regionales efectuadas por una o mas asambleas regionales de conformidad con lo dispuesto en la constitucion y de delegacion de potestades legislativas realizadas por estas;camara regiones conocera propuestas estatutos regionales aprobados asamblea regional creacion empresas regionales efectuadas mas asambleas regionales conformidad dispuesto constitucion delegacion potestades legislativas realizadas;0.005967963436717453;0.005982878029704859;0.0059553152919581956;0.005962695911489488;0.2807363639392371;0.5562796899685427;0.13911509342235015;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;recibida una propuesta la camara podra aprobar el proyecto o efectuar las enmiendas que estime necesarias de aceptarse las enmiendas por la asamblea regional respectiva el proyecto quedara en estado de ser despachado al congreso de diputadas y diputados para su tramitacion como ley de acuerdo regional para el conocimiento de un estatuto regional el congreso y la camara contaran con un plazo de seis meses;recibida propuesta camara podra aprobar proyecto efectuar enmiendas estime necesarias aceptarse enmiendas asamblea regional respectiva proyecto quedara despachado congreso diputadas diputados tramitacion ley acuerdo regional conocimiento estatuto regional congreso camara contaran plazo seis meses;0.004126509339542082;0.004091800311318876;0.00408769316371684;0.004087031576362576;0.1623858350725655;0.004089373100540708;0.8171317574359535;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;las delegaciones no podran extenderse a ambitos de concurrencia presidencial necesaria a la nacionalidad la ciudadania y las elecciones a los ambitos que sean objeto de codificacion general ni a la organizacion las atribuciones y el regimen de los organos nacionales o de los sistemas de justicia;delegaciones podran extenderse ambitos concurrencia presidencial necesaria nacionalidad ciudadania elecciones ambitos objeto codificacion general organizacion atribuciones regimen organos nacionales sistemas justicia;0.560975769483143;0.006501141832927667;0.006528651513869032;0.4064614390610174;0.006502993682908992;0.006511146022619731;0.006518858403514113;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;la ley que delegue potestades senalara las materias precisas sobre las que recaera la delegacion y podra establecer las limitaciones restricciones y formalidades que se estimen convenientes;ley delegue potestades senalara materias precisas recaera delegacion podra establecer limitaciones restricciones formalidades estimen convenientes;0.9463192593252544;0.008967944910510565;0.008934158522813854;0.008937157515959393;0.008954212042899881;0.008955783683975153;0.008931483998586787;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;la contraloria general de la republica tomara razon de las leyes regionales dictadas de conformidad con este articulo debiendo rechazarlas cuando ellas excedan o contravengan la autorizacion referida;contraloria general republica tomara razon leyes regionales dictadas conformidad articulo debiendo rechazarlas excedan contravengan autorizacion referida;0.14170826700154657;0.008417328186847718;0.008469422556335336;0.31242466131118507;0.008429455422909292;0.5121128951979304;0.00843797032324575;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;el proyecto de ley de presupuestos debera ser presentado por quien ejerza la presidencia de la republica a lo menos con tres meses de anterioridad a la fecha en que debe empezar a regir;proyecto ley presupuestos debera presentado ejerza presidencia republica menos tres meses anterioridad fecha debe empezar regir;0.4239787895824153;0.008411037445708095;0.22171219851867505;0.008436644431183143;0.008413604051222623;0.0084659585576533;0.32058176741314254;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;si el proyecto no fuera despachado dentro de los noventa dias de presentado regira el proyecto inicialmente enviado por la presidenta o el presidente;si proyecto despachado dentro noventa dias presentado regira proyecto inicialmente enviado presidenta presidente;0.3195867732316916;0.010206670805851725;0.010252503188786188;0.01021239357581348;0.010210938950301616;0.010212902846670792;0.6293178174008847;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;el proyecto de ley comenzara su tramitacion en una comision especial de presupuestos compuesta por igual numero de diputadas y diputados y de representantes regionales la comision especial no podra aumentar ni disminuir la estimacion de los ingresos pero podra reducir los gastos contenidos en el proyecto de ley de presupuestos salvo los que esten establecidos por ley permanente;proyecto ley comenzara tramitacion comision especial presupuestos compuesta igual numero diputadas diputados representantes regionales comision especial podra aumentar disminuir estimacion ingresos podra reducir gastos contenidos proyecto ley presupuestos salvo esten establecidos ley permanente;0.004209735194355869;0.004209756200063941;0.004211148938233887;0.004207208912037532;0.0042074339473271325;0.7816727844874921;0.19728193232048946;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;aprobado el proyecto por la comision especial de presupuestos sera enviado al congreso de diputadas y diputados para su tramitacion como ley de acuerdo regional;aprobado proyecto comision especial presupuestos sera enviado congreso diputadas diputados tramitacion ley acuerdo regional;0.009551760744764616;0.009548369805914362;0.09567930732715814;0.009539883087348685;0.009563967164726541;0.2564970454550332;0.6096196664150544;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;la estimacion del rendimiento de los recursos que consulta la ley de presupuestos y de los nuevos que establezca cualquiera otra iniciativa de ley correspondera a quien ejerza la presidencia de la republica previo informe de los organismos tecnicos respectivos sin perjuicio de las atribuciones de la secretaria de presupuestos del congreso y de la camara;estimacion rendimiento recursos consulta ley presupuestos nuevos establezca cualquiera iniciativa ley correspondera ejerza presidencia republica previo informe organismos tecnicos respectivos perjuicio atribuciones secretaria presupuestos congreso camara;0.14878456573409285;0.005298796147444232;0.0052965061289638946;0.005301120424302716;0.005301682365166527;0.752443668865696;0.07757366033433385;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;no se podra aprobar ningun nuevo gasto con cargo al erario publico sin que se indiquen al mismo tiempo las fuentes de recursos necesarios para atender dicho gasto la ley de presupuestos no puede crear tributos ni beneficios tributarios;podra aprobar ningun nuevo gasto cargo erario publico indiquen mismo tiempo fuentes recursos necesarios atender dicho gasto ley presupuestos puede crear tributos beneficios tributarios;0.005738547178556974;0.005730039767582847;0.005737946175009397;0.005727559483116184;0.00574165510477896;0.49073068494427907;0.48059356734667646;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;si la fuente de recursos otorgada por el congreso de diputadas y diputados fuera insuficiente para financiar cualquier nuevo gasto que se apruebe quien ejerza la presidencia de la republica al promulgar la ley previo informe favorable del servicio o de la institucion a traves del cual se recaude el nuevo ingreso refrendado por la contraloria general de la republica debera reducir;si fuente recursos otorgada congreso diputadas diputados insuficiente financiar cualquier nuevo gasto apruebe ejerza presidencia republica promulgar ley previo informe favorable servicio institucion traves recaude nuevo ingreso refrendado contraloria general republica debera reducir;0.004220264233257999;0.004212848692326671;0.0042094897181970715;0.40342796940204073;0.00420861790906039;0.2057188792410485;0.3740019308040686;3
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;proporcionalmente todos los gastos cualquiera que sea su naturaleza;proporcionalmente gastos cualquiera naturaleza;0.028591827197261836;0.028635769954683064;0.028652710945494788;0.39562625325240114;0.028638384528186157;0.46126106972703435;0.02859398439493859;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;en la tramitacion de la ley de presupuestos asi como respecto de los presupuestos regionales y comunales se debera garantizar la participacion;tramitacion ley presupuestos asi respecto presupuestos regionales comunales debera garantizar participacion;0.011919525688078345;0.011937419540426068;0.011955552830491855;0.21863778562612363;0.011955261682039668;0.721642343366459;0.011952111266381332;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;popular;popular;0.07156804339685706;0.07149165947467662;0.07142858946920445;0.07144709944453048;0.570882713030613;0.0715126688235521;0.07166922636056625;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;el congreso de diputadas y diputados y la camara de las regiones contaran con una unidad tecnica dependiente administrativamente del congreso;congreso diputadas diputados camara regiones contaran unidad tecnica dependiente administrativamente congreso;0.01191086705743336;0.011909653088238796;0.011904813203608923;0.30930587114076225;0.011942395999695899;0.011909065244752009;0.6311173342655089;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;su secretaria legislativa estara encargada de asesorar en los aspectos juridicos de las leyes que tramiten podra asimismo emitir informes sobre ambitos de la legislacion que hayan caido en desuso o que presenten problemas tecnicos;secretaria legislativa estara encargada asesorar aspectos juridicos leyes tramiten podra asimismo emitir informes ambitos legislacion caido desuso presenten problemas tecnicos;0.9590415380938102;0.00680725677550812;0.006812839960404661;0.006834507721265797;0.006807961945323861;0.006891310262494061;0.006804585241193374;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;su secretaria de presupuestos estara encargada de estudiar el efecto presupuestario y fiscal de los proyectos de ley y de asesorar a diputadas diputados y representantes regionales durante la tramitacion de la ley de presupuestos;secretaria presupuestos estara encargada estudiar efecto presupuestario fiscal proyectos ley asesorar diputadas diputados representantes regionales tramitacion ley presupuestos;0.007541412198636571;0.007524667889010687;0.007522690228538893;0.0075286281646504616;0.007526950412824138;0.6529938943695731;0.30936175673676614;5
Propuesta;Capítulo VIII;Poder Ejecutivo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VIII;Poder Ejecutivo;Artículo 263;el gobierno y la administracion del estado corresponden a la presidenta o al presidente de la republica quien ejerce la jefatura de estado y la jefatura de gobierno;gobierno administracion corresponden presidenta presidente republica ejerce jefatura jefatura gobierno;0.013037090385978214;0.012998931029274016;0.012987594358977941;0.013021467435636444;0.6488880133318562;0.012996170025955505;0.2860707334323217;4
Propuesta;Capítulo VIII;Poder Ejecutivo;Artículo 263;el  de julio de cada ano dara cuenta al pais del estado administrativo y politico de la republica ante el congreso de diputadas y diputados y la camara de las regiones en sesion conjunta;  julio cada ano dara cuenta pais administrativo politico republica congreso diputadas diputados camara regiones sesion conjunta;0.4500137993142035;0.008408386331220652;0.008409254618481344;0.008404408778668881;0.008425749653159549;0.008412561108006394;0.5079258401962599;6
